,affluence,morality,status
1955,0.00037899985909461975,0.035182882100343704,-0.0983264148235321
1956,-0.1275273561477661,0.1021462082862854,0.03281235322356224
1957,-0.09713245928287506,0.11819520592689514,0.005055425688624382
1958,-0.015489833429455757,-0.02964727208018303,0.0018619261682033539
1959,-0.03187475726008415,0.07707047462463379,-0.0909963995218277
1960,-0.006840677000582218,0.014868214726448059,-0.09075924009084702
1961,0.0780176892876625,0.04968966916203499,-0.06763334572315216
1962,-0.0954444408416748,0.010700006037950516,-0.058857839554548264
1963,-0.09254755079746246,-0.004634208977222443,-0.08098866045475006
1964,0.029026038944721222,-0.08579390496015549,-0.0003075473941862583
1965,-0.01530117355287075,0.05206671357154846,0.03709300979971886
1966,-0.006870552897453308,0.06986948847770691,-0.09436468780040741
1967,-0.15222835540771484,0.021663855761289597,-0.18518182635307312
1968,0.045075543224811554,0.07184520363807678,-0.00516236387193203
1969,-0.029321543872356415,-0.010623171925544739,-0.011701611801981926
1970,0.0557791031897068,0.013623977079987526,0.054794445633888245
1971,-0.029860207810997963,0.01403779536485672,-0.031911712139844894
1972,-0.045511312782764435,-0.026389777660369873,0.14852619171142578
1973,-0.029373351484537125,0.1435452401638031,0.06472660601139069
1974,-0.09248002618551254,0.12880180776119232,-0.01301429234445095
1975,0.005964223295450211,0.06237779185175896,0.029685882851481438
1976,0.011687662452459335,0.08453300595283508,0.10014540702104568
1977,0.01115093007683754,-0.00318843312561512,0.20818322896957397
1978,-0.06633030623197556,-0.03300558030605316,0.08651064336299896
1979,-0.04144103080034256,-0.004746600985527039,0.08944323658943176
1980,-0.12300926446914673,0.13817045092582703,0.05509849637746811
1981,-0.10136060416698456,0.053471751511096954,0.0004604607820510864
1982,-0.11202389746904373,0.08021636307239532,0.03936198353767395
1983,-0.1443367600440979,0.07717975974082947,-0.018611926585435867
1984,-0.12624895572662354,0.17796684801578522,-0.011220118030905724
1985,-0.11171437054872513,0.11477470397949219,-0.032992828637361526
1986,-0.18476808071136475,0.1652740240097046,-0.017975440248847008
1987,-0.05792106315493584,0.130729079246521,-0.02011857181787491
1988,-0.04431683570146561,0.09653998911380768,-0.031056784093379974
1989,-0.047916263341903687,0.16482189297676086,-0.09090767800807953
1990,-0.03903522714972496,0.059796612709760666,-0.009591210633516312
1991,-0.044045232236385345,0.07277964800596237,-0.0480344258248806
1992,-0.07146524637937546,0.08149382472038269,0.02894981950521469
1993,-0.06260877102613449,0.10654759407043457,-0.03567787632346153
1994,-0.05911318212747574,0.09746471047401428,-0.08836039155721664
1995,-0.025751814246177673,0.09693371504545212,-0.030938290059566498
1996,-0.06627264618873596,0.07347293198108673,-0.04844607785344124
1997,-0.08302085846662521,0.07693365961313248,-0.08809949457645416
1998,-0.022180914878845215,0.03434945270419121,-0.09623938798904419
1999,-0.07134903967380524,0.1174919605255127,-0.07107892632484436
2000,-0.0493953563272953,0.044332943856716156,-0.04395773634314537
2001,-0.0054207444190979,0.008836671710014343,-0.06975162029266357
2002,-0.06619711220264435,0.09758198261260986,-0.04213764891028404
2003,0.005103182978928089,0.08265730738639832,-0.08536730706691742
2004,-0.07449612766504288,0.08150595426559448,-0.078903429210186
2005,-0.08657509088516235,0.03417237102985382,-0.08211830258369446
2006,0.009929219260811806,0.1337323784828186,-0.13075891137123108
2007,0.017070801928639412,0.098274365067482,-0.009208311326801777
2008,-0.058345966041088104,0.13154464960098267,-0.06428311765193939
2009,0.09112786501646042,-0.024961061775684357,-0.12122184783220291
